log(fold change)	-log(adjusted p)	ProtID
-2.1099999999999994	-0.0	O30332
-2.1700000000000017	-0.0	O30334
-1.5999999999999979	-0.0	O30338
0.04999999999999716	-0.0	O87816
0.36999999999999744	-0.0	P14611
0.620000000000001	-0.0	P14697
0.8100000000000023	-0.0	P19911
1.1099999999999994	-0.0	P19912
0.610000000000003	-0.0	P19923
0.6799999999999997	-0.0	P21725
0.6500000000000021	-0.0	P23536
0.23999999999999844	-0.0	P23537
-0.43000000000000327	-0.0	P23608
-1.290000000000001	-0.0	P27745
-0.010000000000001563	-0.0	P27746
0.030000000000001137	-0.0	P27749
1.129999999999999	-0.0	P28613
0.33999999999999986	-0.0	P28615
-0.3099999999999987	-0.0	P31638;Q0K2Z8
0.27999999999999936	-0.0	P31903
1.1700000000000017	-0.0	P40117
1.0799999999999983	-0.0	P40118
0.5300000000000011	-0.0	P40119
1.5	-0.0	P40289
1.1699999999999982	-0.0	P40852
0.41999999999999815	-0.0	P42722
-0.34999999999999787	-0.0	P46368
0.5499999999999972	-0.0	P50319
2.6900000000000013	0.0010005003335835344	P50321
0.3400000000000034	-0.0	P50322
0.3999999999999986	-0.0	P52992
0.4299999999999997	-0.0	P52993
0.41000000000000014	-0.0	Q04539
0.9299999999999997	-0.0	Q04540
-0.00999999999999801	-0.0	Q0JY13
0.28999999999999915	-0.0	Q0JY21
0.7000000000000028	-0.0	Q0JY25
0.9200000000000017	-0.0	Q0JY26;Q0K136
0.14000000000000057	-0.0	Q0JY27
0.129999999999999	-0.0	Q0JY28
0.20000000000000284	-0.0	Q0JY29
0.25	-0.0	Q0JY30
-0.9600000000000009	-0.0	Q0JY31
0.25	-0.0	Q0JY33
0.5799999999999983	-0.0	Q0JY37
0.10999999999999943	-0.0	Q0JY39
1.200000000000001	-0.0	Q0JY40
0.03999999999999915	-0.0	Q0JY46
1.2600000000000016	-0.0	Q0JY47
-1.5099999999999998	-0.0	Q0JY54
-0.25	-0.0	Q0JY55
0.1700000000000017	-0.0	Q0JY57
-0.120000000000001	-0.0	Q0JY58
0.41999999999999815	-0.0	Q0JY61
0.6000000000000014	-0.0	Q0JY77
1.509999999999998	-0.0	Q0JY78
2.6900000000000013	0.0011006054440330039	Q0JY82
2.880000000000001	0.10015188195044117	Q0JY83
0.5300000000000011	-0.0	Q0JY84
2.83	0.05371728250598787	Q0JY90
0.5700000000000003	-0.0	Q0JY93
1.2800000000000011	-0.0	Q0JY94
-0.019999999999999574	-0.0	Q0JY96
-2.5	-0.0	Q0JYA1
0.5700000000000003	-0.0	Q0JYB3
0.2900000000000009	-0.0	Q0JYB5
1.3000000000000007	-0.0	Q0JYB9
0.6499999999999986	-0.0	Q0JYC2
0.5899999999999999	-0.0	Q0JYC4
-0.4800000000000004	-0.0	Q0JYD5
0.2700000000000031	-0.0	Q0JYD6
0.8399999999999999	-0.0	Q0JYF1
1.5700000000000003	-0.0	Q0JYF3
2.49	-0.0	Q0JYF5
4.390000000000001	9.210340371976182	Q0JYF8
5.129999999999999	9.210340371976182	Q0JYF9
3.289999999999999	1.8682086413914611	Q0JYG0
3.539999999999999	3.523365015636363	Q0JYG1
5.889999999999999	9.210340371976182	Q0JYG2
2.290000000000001	-0.0	Q0JYG3
9.63	9.210340371976182	Q0JYG4
3.639999999999997	4.275866438845491	Q0JYG5
3.6500000000000004	4.283086686818978	Q0JYG6
7.260000000000002	9.210340371976182	Q0JYG9
3.75	5.005647752585217	Q0JYH0
5.800000000000001	9.210340371976182	Q0JYH1
3.630000000000001	4.154094566627875	Q0JYH3
4.880000000000001	9.210340371976182	Q0JYH4
8.629999999999999	9.210340371976182	Q0JYH5
6.35	9.210340371976182	Q0JYH6
7.200000000000001	9.210340371976182	Q0JYH7
4.129999999999999	8.111728083308073	Q0JYH8
