log(fold change)	-log(adjusted p)	ProtID
-1.8499999999999996	-0.0	O30332
-3.8100000000000005	5.521460917862246	O30334
-3.9099999999999984	6.319968614080018	O30338
0.7699999999999996	-0.0	O87816
0.5700000000000003	-0.0	P14611
0.5700000000000003	-0.0	P14697
1.8000000000000007	-0.0	P19911
2.1000000000000014	-0.0	P19912
1.5100000000000016	-0.0	P19923
1.5199999999999996	-0.0	P21725
0.6000000000000014	-0.0	P23536
-0.8100000000000005	-0.0	P23537
1.129999999999999	-0.0	P23608
0.9799999999999969	-0.0	P27745
-0.28000000000000114	-0.0	P27746
0.5100000000000016	-0.0	P27749
1.3299999999999983	-0.0	P28613
0.4400000000000013	-0.0	P28615
0.3999999999999986	-0.0	P31638;Q0K2Z8
0.33999999999999986	-0.0	P31903
1.4299999999999997	-0.0	P40117
1.759999999999998	-0.0	P40118
0.860000000000003	-0.0	P40119
1.8300000000000018	-0.0	P40289
1.1600000000000001	-0.0	P40852
-0.620000000000001	-0.0	P42722
-1.2899999999999991	-0.0	P46368
1.379999999999999	-0.0	P50319
4.560000000000002	9.210340371976182	P50321
1.2300000000000004	-0.0	P50322
0.030000000000001137	-0.0	P52992
0.9400000000000013	-0.0	P52993
0.8399999999999999	-0.0	Q04539
1.1700000000000017	-0.0	Q04540
0.21000000000000085	-0.0	Q0JY13
0.740000000000002	-0.0	Q0JY21
0.3500000000000014	-0.0	Q0JY25
1.0500000000000007	-0.0	Q0JY26;Q0K136
0.13000000000000256	-0.0	Q0JY27
0.379999999999999	-0.0	Q0JY28
0.6300000000000026	-0.0	Q0JY29
-0.8099999999999987	-0.0	Q0JY30
-1.4299999999999997	-0.0	Q0JY31
0.33999999999999986	-0.0	Q0JY33
1.1799999999999997	-0.0	Q0JY37
-0.019999999999999574	-0.0	Q0JY39
2.119999999999999	-0.0	Q0JY40
1.0199999999999996	-0.0	Q0JY46
1.7600000000000016	-0.0	Q0JY47
-0.16000000000000014	-0.0	Q0JY54
1.3199999999999985	-0.0	Q0JY55
0.28000000000000114	-0.0	Q0JY57
0.7699999999999996	-0.0	Q0JY58
0.39000000000000057	-0.0	Q0JY61
0.5799999999999983	-0.0	Q0JY77
2.9299999999999997	0.23231043913902694	Q0JY78
4.489999999999998	9.210340371976182	Q0JY82
3.889999999999999	6.032286541628237	Q0JY83
0.2700000000000031	-0.0	Q0JY84
3.639999999999999	4.240527072400182	Q0JY90
0.8099999999999987	-0.0	Q0JY93
1.4299999999999997	-0.0	Q0JY94
0.8100000000000023	-0.0	Q0JY96
-1.6199999999999992	-0.0	Q0JYA1
-0.030000000000001137	-0.0	Q0JYB3
2.290000000000001	-0.0	Q0JYB5
2.0700000000000003	-0.0	Q0JYB9
3.2399999999999984	1.5596958205392863	Q0JYC2
0.2900000000000027	-0.0	Q0JYC4
0.03999999999999915	-0.0	Q0JYD5
0.16000000000000014	-0.0	Q0JYD6
1.5800000000000018	-0.0	Q0JYF1
2.129999999999999	-0.0	Q0JYF3
2.9399999999999995	0.23231043913902694	Q0JYF5
4.329999999999998	9.210340371976182	Q0JYF8
5.18	9.210340371976182	Q0JYF9
