log(fold change)	-log(adjusted p)	ProtID
1.179999999999998	-0.0	O30332
-0.6999999999999993	-0.0	O30334
0.20999999999999908	-0.0	O30338
0.16999999999999815	-0.0	O87816
-0.3000000000000007	-0.0	P14611
-0.8500000000000014	-0.0	P14697
-0.5899999999999999	-0.0	P19911
-0.23000000000000043	-0.0	P19912
-0.21000000000000085	-0.0	P19923
-0.14000000000000057	-0.0	P21725
-0.41000000000000014	-0.0	P23536
1.459999999999999	-0.0	P23537
0.17999999999999972	-0.0	P23608
-3.7799999999999994	9.210340371976182	P27745
-2.6099999999999994	1.328780454919284	P27746
-1.8500000000000014	-0.0	P27749
-0.8099999999999987	-0.0	P28613
-0.7899999999999991	-0.0	P28615
0.14000000000000057	-0.0	P31638;Q0K2Z8
4.360000000000001	9.210340371976182	P31903
-0.7399999999999984	-0.0	P40117
-1.2399999999999984	-0.0	P40118
0.16000000000000014	-0.0	P40119
-0.740000000000002	-0.0	P40289
-0.75	-0.0	P40852
0.5500000000000007	-0.0	P42722
-3.0199999999999996	4.62537289330561	P46368
-0.4400000000000013	-0.0	P50319
-0.9600000000000009	-0.0	P50321
-0.2099999999999973	-0.0	P50322
-0.120000000000001	-0.0	P52992
-0.23000000000000043	-0.0	P52993
0.5500000000000007	-0.0	Q04539
-0.7200000000000024	-0.0	Q04540
0.9499999999999993	-0.0	Q0JY13
-0.13000000000000256	-0.0	Q0JY21
-0.879999999999999	-0.0	Q0JY25
-0.629999999999999	-0.0	Q0JY26;Q0K136
-0.8599999999999994	-0.0	Q0JY27
-0.7300000000000004	-0.0	Q0JY28
-0.8300000000000018	-0.0	Q0JY29
-1.6400000000000006	-0.0	Q0JY30
0.620000000000001	-0.0	Q0JY31
0.2799999999999976	-0.0	Q0JY33
-0.41000000000000014	-0.0	Q0JY37
0.03999999999999915	-0.0	Q0JY39
-1.120000000000001	-0.0	Q0JY40
0.9200000000000017	-0.0	Q0JY46
-1.1300000000000026	-0.0	Q0JY47
1.6600000000000001	-0.0	Q0JY54
-0.75	-0.0	Q0JY55
-1.0	-0.0	Q0JY57
-1.1000000000000014	-0.0	Q0JY58
-0.18000000000000327	-0.0	Q0JY61
-0.10999999999999943	-0.0	Q0JY77
-0.3200000000000003	-0.0	Q0JY78
-3.1899999999999977	6.2659013928097425	Q0JY82
-1.0300000000000011	-0.0	Q0JY83
-0.20000000000000284	-0.0	Q0JY84
2.2300000000000004	0.005917473764037623	Q0JY90
-0.41999999999999815	-0.0	Q0JY93
0.3000000000000007	-0.0	Q0JY94
-1.2200000000000024	-0.0	Q0JY96
-0.009999999999999787	-0.0	Q0JYA1
0.35999999999999943	-0.0	Q0JYB3
-0.4299999999999997	-0.0	Q0JYB5
-0.5999999999999979	-0.0	Q0JYB9
-0.6600000000000001	-0.0	Q0JYC2
