log(fold change)	-log(adjusted p)	ProtID
0.6799999999999997	-0.0	Q0K4G1
1.2899999999999991	-0.0	Q0K4K3
-2.379999999999999	-0.0	Q0K4K6
-0.3299999999999983	-0.0	Q0K4N0
-1.4399999999999995	-0.0	Q0K4P2
1.4199999999999982	-0.0	Q0K5F5
-1.9000000000000004	-0.0	Q0K666
-0.8999999999999986	-0.0	Q0K698
0.6699999999999999	-0.0	Q0K6H7
-0.05000000000000071	-0.0	Q0K6H8
1.3099999999999987	-0.0	Q0K759
-0.5600000000000005	-0.0	Q0K7F7
-0.41999999999999993	-0.0	Q0K7G3
-1.8000000000000007	-0.0	Q0K7J6
-1.4699999999999989	-0.0	Q0K7J8
2.1099999999999994	-0.0	Q0K7J9
0.2900000000000009	-0.0	Q0K7W1
0.5100000000000016	-0.0	Q0K8E6
1.3900000000000006	-0.0	Q0K8P7
1.450000000000001	-0.0	Q0K924
0.7300000000000004	-0.0	Q0K925
-0.33999999999999986	-0.0	Q0K9N8
1.5199999999999996	-0.0	Q0KA08
-0.4799999999999969	-0.0	Q0KAD2
1.5	-0.0	Q0KAH7
1.620000000000001	-0.0	Q0KAZ6
0.4299999999999997	-0.0	Q0KBL4
0.10999999999999943	-0.0	Q0KBL5
-0.5799999999999983	-0.0	Q0KBL6
-0.620000000000001	-0.0	Q0KBN0
-1.8899999999999988	-0.0	Q0KCD2
0.15000000000000036	-0.0	Q0KCQ8
-0.1899999999999995	-0.0	Q0KCR4
0.8900000000000006	-0.0	Q0KD39
-1.9800000000000004	-0.0	Q0KDK3
2.66	-0.0	Q0KE24
-2.08	-0.0	Q0KE90
0.8200000000000003	-0.0	Q0KEJ8
-1.9699999999999989	-0.0	Q0KET0
-2.9000000000000004	0.0016012813669738792	Q0KEV1;Q0K2T9
0.28000000000000114	-0.0	Q0KEW2
2.6799999999999997	-0.0	Q0KF81
0.22000000000000064	-0.0	Q0KFD7
0.5599999999999987	-0.0	Q0KFI6
-0.5599999999999987	-0.0	Q0KFJ8
-0.5	-0.0	Q59101
-0.8099999999999987	-0.0	Q59105
0.43000000000000327	-0.0	Q79IN9
0.43000000000000327	-0.0	Q79IP0
-0.39000000000000057	-0.0	Q79IP6
-0.010000000000001563	-0.0	Q79IP7
-0.33999999999999986	-0.0	Q79IP8
-0.27999999999999936	-0.0	Q7WSB2
-0.9399999999999977	-0.0	Q7WWT7;Q0KAA4;Q7WWU8
-0.14999999999999858	-0.0	Q7WWT9
-0.33999999999999986	-0.0	Q7WWU0
-1.5600000000000005	-0.0	Q7WWU7
0.4599999999999991	-0.0	Q7WWV0
0.8100000000000005	-0.0	Q7WWW3
-0.3299999999999983	-0.0	Q7WWW7
-2.2699999999999996	-0.0	Q7WWW8
3.5500000000000007	0.39705060950714605	Q7WWX2
2.450000000000001	-0.0	Q7WWX9
3.0199999999999996	0.008838948667204392	Q7WWY4
2.789999999999999	0.0002000200026670447	Q7WWZ6
0.6799999999999997	-0.0	Q7WWZ7
-0.509999999999998	-0.0	Q7WX00
1.3100000000000023	-0.0	Q7WX12
0.8399999999999999	-0.0	Q7WX14
2.5	-0.0	Q7WX43
3.0600000000000005	0.014098924379501648	Q7WX46
-0.7100000000000009	-0.0	Q7WX55
1.8899999999999988	-0.0	Q7WXA8;Q0K1A4
-2.049999999999999	-0.0	Q7WXD2
0.33999999999999986	-0.0	Q7WXE2
1.1100000000000012	-0.0	Q7WXE7
-0.8499999999999979	-0.0	Q7WXF0
-0.23999999999999844	-0.0	Q7WXF4
1.0599999999999987	-0.0	Q7WXF5
-0.08999999999999986	-0.0	Q7WXF9
0.33000000000000007	-0.0	Q7WXG2
-1.4800000000000004	-0.0	Q7WXG6
-0.620000000000001	-0.0	Q7WXG8
-0.3899999999999988	-0.0	Q7WXH0
-0.4800000000000004	-0.0	Q7WXI6
-1.1400000000000006	-0.0	Q7WXI7
-1.0599999999999987	-0.0	Q7WXL4
-0.25	-0.0	Q7WXL9
0.3099999999999987	-0.0	Q7WXM8;Q7WXP0
1.049999999999999	-0.0	Q7WXM9
-0.3999999999999986	-0.0	Q7WXT8
-0.22999999999999687	-0.0	Q7WXT9
-0.9899999999999984	-0.0	Q7WXU0
