log(fold change)	-log(adjusted p)	ProtID
1.4699999999999989	-0.0	O07451
2.59	-0.0	P19924
1.6700000000000017	-0.0	P21726
1.2699999999999996	-0.0	P22317
1.4800000000000004	-0.0	P22318
1.25	-0.0	P22319
1.4800000000000004	-0.0	P22320
0.5599999999999987	-0.0	P29267
1.3900000000000006	-0.0	P31891
0.7199999999999989	-0.0	P31892
-0.6600000000000001	-0.0	P31898
1.8199999999999967	-0.0	P31900
-0.610000000000003	-0.0	P31901
0.4399999999999977	-0.0	P31902
0.019999999999999574	-0.0	P31905
1.129999999999999	-0.0	P31909
0.17999999999999972	-0.0	P31910
0.5899999999999999	-0.0	P31911
1.0700000000000003	-0.0	P31914
1.3399999999999999	-0.0	P39185
0.03999999999999915	-0.0	P39662
1.0400000000000027	-0.0	P40853
0.4800000000000004	-0.0	P42721
0.7100000000000009	-0.0	P45805
0.6999999999999993	-0.0	P50320
3.5	0.3291987526547145	Q04541
3.49	0.3286429655068798	Q0JY89
3.5199999999999996	0.37425718098397126	Q0JYB7
-0.07000000000000028	-0.0	Q0JYJ3
-1.3299999999999983	-0.0	Q0JYL9
-1.6099999999999994	-0.0	Q0JYM3
0.41999999999999993	-0.0	Q0JYN0
0.6600000000000001	-0.0	Q0JYP7
1.3999999999999986	-0.0	Q0JZ02
2.49	-0.0	Q0JZ55
0.040000000000000924	-0.0	Q0JZ60
-0.870000000000001	-0.0	Q0JZB2
-1.7699999999999996	-0.0	Q0JZF7
4.1	1.7550418862928923	Q0JZH2
2.710000000000001	-0.0	Q0JZL1
5.66	7.824046010856292	Q0JZR8
-2.4499999999999993	-0.0	Q0JZV9
-2.51	-0.0	Q0K059
-0.030000000000001137	-0.0	Q0K0G5
3.799999999999999	0.9110544650789086	Q0K0M2
-0.7699999999999996	-0.0	Q0K0U5
-0.5500000000000007	-0.0	Q0K0Y5
4.6800000000000015	3.7009520353482057	Q0K0Z5
0.9199999999999999	-0.0	Q0K103
1.379999999999999	-0.0	Q0K106
2.210000000000001	-0.0	Q0K108
1.5100000000000016	-0.0	Q0K110
0.21000000000000085	-0.0	Q0K113
0.3200000000000003	-0.0	Q0K114
0.6699999999999982	-0.0	Q0K115
0.7599999999999998	-0.0	Q0K124
-0.21999999999999886	-0.0	Q0K125
2.630000000000001	-0.0	Q0K127
0.9499999999999993	-0.0	Q0K129
2.540000000000001	-0.0	Q0K130
0.0	-0.0	Q0K132
-1.4100000000000001	-0.0	Q0K135
2.1099999999999994	-0.0	Q0K150
0.9599999999999991	-0.0	Q0K154
0.28999999999999915	-0.0	Q0K157
2.280000000000001	-0.0	Q0K163
1.2100000000000009	-0.0	Q0K164
1.1099999999999994	-0.0	Q0K166
1.0899999999999999	-0.0	Q0K169
1.4200000000000017	-0.0	Q0K170
4.300000000000001	2.3783868064103277	Q0K191
1.0700000000000003	-0.0	Q0K192
1.8200000000000003	-0.0	Q0K194
4.68	3.725543438485528	Q0K195
1.9499999999999993	-0.0	Q0K198
2.6400000000000006	-0.0	Q0K1A0
1.58	-0.0	Q0K1A5
3.1400000000000006	0.03231660147654312	Q0K1A9
-0.6500000000000004	-0.0	Q0K1H1
-0.6799999999999997	-0.0	Q0K1V0
3.1799999999999997	0.044683607626640025	Q0K1V6
-3.1099999999999994	0.02204113087688028	Q0K1W3
-0.5800000000000018	-0.0	Q0K274
-0.379999999999999	-0.0	Q0K275
-3.5600000000000005	0.42786410305164335	Q0K2D2
-0.6199999999999992	-0.0	Q0K2E5
-1.17	-0.0	Q0K2J3
0.15000000000000036	-0.0	Q0K2J8
-1.4000000000000004	-0.0	Q0K2M8
-0.3200000000000003	-0.0	Q0K2N5
-2.6700000000000017	-0.0	Q0K2V0
0.8399999999999999	-0.0	Q0K2V4
3.290000000000001	0.10647224451051676	Q0K393
4.84	4.3351430487750315	Q0K3B6
