log(fold change)	-log(adjusted p)	ProtID
1.9900000000000002	-0.0	P27747
1.0	-0.0	P28614
-0.6100000000000012	-0.0	P59927
1.7800000000000011	-0.0	Q0JY17
0.6799999999999997	-0.0	Q0JY52
3.370000000000001	0.6223159997993539	Q0JY56
1.4800000000000004	-0.0	Q0JYC5
4.02	2.645075401940822	Q0JYF7
-1.33	-0.0	Q0JYH2
-0.5800000000000001	-0.0	Q0JYK3
0.3500000000000014	-0.0	Q0JYV3
-0.09999999999999964	-0.0	Q0JYY5
2.860000000000001	0.02275698712261618	Q0JZ07
1.58	-0.0	Q0JZ34
0.05000000000000071	-0.0	Q0JZ42
-2.9200000000000017	0.04249005162095212	Q0JZB9
4.16	3.1748589394514264	Q0JZD6
-1.9299999999999997	-0.0	Q0JZL8
1.1799999999999997	-0.0	Q0JZN7
3.25	0.38360577375527083	Q0JZP7
2.130000000000001	-0.0	Q0JZR4
1.6400000000000006	-0.0	Q0JZZ2
0.3100000000000005	-0.0	Q0JZZ3
-0.019999999999999574	-0.0	Q0K086
1.67	-0.0	Q0K093
0.5700000000000003	-0.0	Q0K0A8;Q0KAU8
-0.6699999999999999	-0.0	Q0K0D1
1.92	-0.0	Q0K0F5
0.28999999999999915	-0.0	Q0K0Q7
0.35999999999999943	-0.0	Q0K0Q8
0.47000000000000064	-0.0	Q0K0R2
5.249999999999998	8.111728083308073	Q0K0V0
2.3499999999999996	-0.0	Q0K120
1.4900000000000002	-0.0	Q0K178
-0.0799999999999983	-0.0	Q0K1F8
-1.4700000000000024	-0.0	Q0K1I3
0.8500000000000014	-0.0	Q0K1J5
-0.17999999999999972	-0.0	Q0K1Q3
1.0500000000000007	-0.0	Q0K1Q5
2.280000000000001	-0.0	Q0K1V8
2.4399999999999995	-0.0	Q0K1Y1
1.08	-0.0	Q0K1Y6
1.7600000000000016	-0.0	Q0K1Z0
1.0900000000000016	-0.0	Q0K1Z3
-0.9800000000000004	-0.0	Q0K1Z4
1.8699999999999992	-0.0	Q0K280
2.33	-0.0	Q0K281
2.0999999999999996	-0.0	Q0K2F7
1.6600000000000001	-0.0	Q0K2F8
0.10000000000000142	-0.0	Q0K2G7
2.9799999999999986	0.07526248450054686	Q0K2I3
0.019999999999999574	-0.0	Q0K2J7
4.3100000000000005	3.7722610630529876	Q0K2M1
-0.4299999999999997	-0.0	Q0K2N8
0.17999999999999972	-0.0	Q0K2Q6
-1.5200000000000014	-0.0	Q0K2Q7
0.20999999999999908	-0.0	Q0K2S4
0.6199999999999992	-0.0	Q0K2T2
1.3100000000000005	-0.0	Q0K2U7
-1.0899999999999999	-0.0	Q0K2V6
0.40000000000000036	-0.0	Q0K312
1.4800000000000022	-0.0	Q0K313
-0.8200000000000003	-0.0	Q0K324
1.5200000000000014	-0.0	Q0K335
0.8299999999999983	-0.0	Q0K338
1.7899999999999991	-0.0	Q0K3B3
0.019999999999999574	-0.0	Q0K3B9
-1.1100000000000012	-0.0	Q0K3L0
0.40000000000000036	-0.0	Q0K3M2
0.6899999999999995	-0.0	Q0K3M5
2.4299999999999997	-0.0	Q0K3W4
3.92	2.269150316907808	Q0K409
1.9600000000000009	-0.0	Q0K410
-0.46999999999999886	-0.0	Q0K418
-2.389999999999999	-0.0	Q0K4C2
1.0100000000000016	-0.0	Q0K4R0
1.1100000000000012	-0.0	Q0K4U2
0.7199999999999989	-0.0	Q0K4V1
0.9200000000000017	-0.0	Q0K541
1.7300000000000004	-0.0	Q0K553
6.095000000000001	9.210340371976182	Q0K556
-2.59	0.00030004500900199243	Q0K5B2
0.6100000000000012	-0.0	Q0K5E2
-0.16000000000000014	-0.0	Q0K5F6
0.5700000000000003	-0.0	Q0K5G3
1.17	-0.0	Q0K5K0
2.7699999999999996	0.007326775386460855	Q0K5L1
0.9600000000000009	-0.0	Q0K5L2
-0.0799999999999983	-0.0	Q0K5P2
0.5899999999999999	-0.0	Q0K5P7
-1.1400000000000006	-0.0	Q0K616
-1.42	-0.0	Q0K639
3.6900000000000013	1.502828177375842	Q0K675
-0.09999999999999964	-0.0	Q0K6D4
1.8100000000000005	-0.0	Q0K6E4
2.5700000000000003	0.0002000200026670447	Q0K6E5
0.35999999999999943	-0.0	Q0K6F1
3.41	0.7082608183699934	Q0K6F8
0.7300000000000004	-0.0	Q0K6G8
0.39000000000000057	-0.0	Q0K6H4
2.49	-0.0	Q0K6K6
1.9899999999999984	-0.0	Q0K6L0
0.5500000000000007	-0.0	Q0K6L3
2.9399999999999995	0.05055672361715231	Q0K6L7
0.3100000000000005	-0.0	Q0K6Y1
-0.2599999999999998	-0.0	Q0K728
1.9899999999999984	-0.0	Q0K771
2.1800000000000015	-0.0	Q0K772
2.34	-0.0	Q0K7F4
1.3199999999999985	-0.0	Q0K7I4
